user_id:token item_id:token 1
787 679 1
1516 6686 1
3614 7036 1
3614 7135 1
4356 7197 1
5256 444 1
5256 656 1
5593 1416 1
5882 7130 1
7093 8903 1
8153 2953 1
8153 3157 1
8951 1877 1
8951 2487 1
8951 3573 1
13263 6513 1
13263 7012 1
14917 3252 1
14917 5677 1
15013 7075 1
15764 5350 1
16611 2335 1
17062 8105 1
18053 840 1
18687 4622 1
19541 3512 1
19737 3046 1
20380 7820 1
20737 6392 1
21356 1729 1
21657 7225 1
21875 5210 1
21875 8226 1
22032 7901 1
22319 7447 1
545 3159 1
2306 8334 1
2978 7749 1
3344 6435 1
3451 3975 1
3858 739 1
3858 3267 1
4090 1245 1
4159 5412 1
4356 1426 1
4747 5175 1
4913 7313 1
6241 2372 1
6477 7447 1
6578 6161 1
6704 4216 1
7092 2735 1
10401 4547 1
10401 7590 1
10721 5578 1
10721 6097 1
11370 6423 1
13061 3242 1
15062 6260 1
15760 1044 1
15760 1598 1
15760 3886 1
15915 3600 1
16317 7958 1
16505 6295 1
16673 5244 1
16673 8326 1
16816 57 1
18075 7851 1
18075 7857 1
21266 192 1
21284 5576 1
21489 41 1
21489 191 1
21489 357 1
21489 2044 1
21489 2377 1
21489 3583 1
21489 5535 1
22069 6870 1
22126 2155 1
1288 2342 1
2427 7447 1
2927 965 1
4263 2568 1
4412 8636 1
4448 533 1
4448 6112 1
5452 4079 1
5452 9244 1
5868 2326 1
6531 7172 1
6917 5987 1
9685 6260 1
10431 8172 1
10779 2509 1
11536 2933 1
11999 3772 1
11999 4585 1
12559 6310 1
12762 5528 1
14726 2791 1
15210 1523 1
15210 1991 1
15210 2912 1
15222 8605 1
18000 2149 1
19569 823 1
19812 5141 1
19812 5155 1
19937 7295 1
20054 4264 1
21104 130 1
21678 4908 1
21678 6831 1
21835 3935 1
21936 7299 1
273 852 1
545 1670 1
2434 5050 1
2434 5528 1
3311 7447 1
3361 4859 1
4159 5402 1
4159 6916 1
4159 6920 1
4264 2949 1
4860 2628 1
4860 8156 1
7353 4690 1
8956 5923 1
10109 6296 1
11445 7447 1
11881 2613 1
12697 5922 1
13156 4683 1
13533 6867 1
14149 4084 1
15056 2283 1
15222 6633 1
15752 6260 1
17616 5150 1
17626 6260 1
17807 7447 1
18595 7034 1
19541 3897 1
20043 6294 1
21966 2417 1
818 7788 1
2192 6465 1
5471 5098 1
5471 5515 1
6050 5230 1
7539 8369 1
7816 1993 1
9045 7262 1
9840 5831 1
10408 6450 1
10408 6458 1
10408 6462 1
10408 6466 1
10408 7346 1
10748 8636 1
11016 6401 1
11487 5237 1
11685 2329 1
11839 390 1
12025 3537 1
12025 5688 1
12589 1110 1
13560 3251 1
15982 500 1
16505 6325 1
19422 8145 1
20053 1203 1
20277 5175 1
20452 4077 1
20452 7119 1
21285 812 1
21285 7011 1
21840 73 1
830 5161 1
830 5831 1
830 7039 1
2080 3259 1
2130 5499 1
2362 1633 1
5359 6528 1
5513 3393 1
5708 5727 1
6779 335 1
6779 1912 1
9588 2326 1
10135 1174 1
11896 6260 1
12306 5280 1
12306 5584 1
13912 7447 1
16496 1059 1
16496 5940 1
17093 6126 1
18519 7224 1
18915 1820 1
19948 282 1
19948 7146 1
19948 7465 1
20054 5395 1
20054 5396 1
20365 4387 1
20686 35 1
20686 113 1
20686 2636 1
20686 2996 1
20686 4021 1
20686 4500 1
20686 9317 1
20963 4037 1
21266 5745 1
670 7958 1
3387 8836 1
3614 1438 1
3614 8086 1
3784 2987 1
3801 434 1
3801 3144 1
3801 5926 1
3801 6528 1
4282 1210 1
7884 4805 1
8081 177 1
9013 844 1
9980 5833 1
10693 5431 1
10708 43 1
11188 5431 1
11188 5492 1
12121 735 1
12121 3624 1
12589 8683 1
13724 4049 1
13939 4929 1
13939 5528 1
13939 6224 1
13939 6350 1
13939 6879 1
15075 191 1
15252 3761 1
16005 2243 1
16059 2299 1
16114 239 1
17392 3769 1
21104 2285 1
21571 4526 1
21571 6997 1
21840 1495 1
21975 4082 1
22149 6721 1
1682 7596 1
2137 2028 1
3916 6813 1
4438 2731 1
5513 5289 1
8324 1249 1
9102 1064 1
10365 7448 1
10365 7449 1
12254 7447 1
13143 1675 1
13769 6519 1
14641 3687 1
15535 4435 1
16020 6614 1
16561 3182 1
16570 3513 1
16588 921 1
17789 181 1
17789 1902 1
17789 2145 1
17789 2374 1
17789 2571 1
17789 3289 1
17789 4097 1
18289 2299 1
18289 4351 1
18289 4799 1
18289 6917 1
18622 1245 1
19108 5617 1
19947 776 1
20963 7437 1
189 3111 1
254 214 1
254 1929 1
254 4989 1
1241 7700 1
1241 7717 1
1682 5135 1
1896 1649 1
2597 3049 1
5219 71 1
5219 3698 1
5352 1245 1
5352 4322 1
6254 3951 1
7200 1675 1
8562 725 1
8876 5457 1
9303 3937 1
9303 6727 1
9309 8074 1
9510 1605 1
10074 7577 1
10397 408 1
10890 770 1
10890 7765 1
11874 7795 1
13902 7078 1
15652 2728 1
15727 5525 1
15760 1972 1
15760 6672 1
15778 2244 1
15778 3273 1
16642 530 1
17789 965 1
17789 3821 1
17789 3892 1
17789 5045 1
19922 1190 1
21050 3204 1
21142 4387 1
21142 6462 1
21258 241 1
21285 4922 1
21603 6095 1
511 7958 1
2045 8067 1
2137 6133 1
2302 5100 1
2362 5831 1
2362 6061 1
3963 2947 1
4352 4037 1
4352 4691 1
4352 5633 1
4352 8124 1
4352 8125 1
4505 289 1
5088 4083 1
5088 6015 1
8047 6011 1
8200 6197 1
8958 6611 1
9489 505 1
9489 3898 1
9915 6260 1
11064 6260 1
11591 8074 1
12010 6237 1
13123 1172 1
13123 1176 1
13123 2140 1
13123 6033 1
13123 6574 1
16293 7700 1
16302 2684 1
16561 727 1
16561 1228 1
17406 4858 1
18546 177 1
18546 1349 1
18546 7604 1
18855 6516 1
19503 1893 1
19503 2245 1
19503 2567 1
19503 2749 1
19779 4542 1
21133 4631 1
21571 2244 1
1969 8074 1
3826 4956 1
3908 2367 1
3908 7116 1
4304 4933 1
5460 318 1
7036 1168 1
7994 5431 1
8190 8020 1
8190 8071 1
8552 6260 1
9819 2028 1
10578 4935 1
11068 200 1
11992 2785 1
12450 2509 1
13556 2648 1
13556 6585 1
14976 6042 1
15186 8074 1
16388 6111 1
16561 906 1
17102 258 1
17165 8074 1
17336 7675 1
19906 1752 1
20028 6260 1
21079 387 1
21079 390 1
21079 468 1
21079 4572 1
21603 2183 1
104 8074 1
1137 7302 1
2812 912 1
2812 1152 1
2812 2945 1
2812 4650 1
3577 1756 1
4115 8401 1
4568 6260 1
4606 1562 1
4606 2721 1
4606 6841 1
4744 496 1
4744 8344 1
5593 3747 1
6373 1163 1
7550 1728 1
7550 4854 1
7550 6294 1
7550 7074 1
7550 8282 1
8324 312 1
10822 2762 1
11680 451 1
12176 5293 1
13388 1516 1
13388 2268 1
13388 4435 1
13388 5801 1
15079 6845 1
16367 8382 1
16510 1739 1
17572 7727 1
17754 284 1
19149 2622 1
20961 4185 1
20961 7693 1
312 6301 1
2276 7777 1
2306 7881 1
2690 5344 1
2690 6726 1
4531 627 1
4531 2987 1
6465 7008 1
6657 3177 1
6657 6859 1
7427 268 1
7427 8272 1
8562 441 1
8583 6727 1
9611 5156 1
9685 8074 1
10079 8611 1
10799 2322 1
11336 1596 1
12572 446 1
12572 5799 1
13617 1620 1
15700 7355 1
15700 7787 1
17125 6413 1
18175 390 1
18175 2742 1
19779 6260 1
20196 5098 1
20196 7777 1
22115 149 1
22314 5480 1
22329 6703 1
1572 2311 1
1908 5450 1
2058 2959 1
2080 5414 1
2122 7958 1
2393 5825 1
2812 2099 1
3100 3222 1
3100 8370 1
3296 2599 1
3296 4890 1
3632 2993 1
6249 2335 1
8562 6266 1
9566 7447 1
9587 8074 1
10993 8661 1
12342 6278 1
12612 1909 1
13032 8074 1
13999 184 1
15661 6260 1
15682 2816 1
16771 1577 1
18904 1684 1
18904 5249 1
20211 4865 1
21225 1253 1
21335 1938 1
21335 2637 1
243 2939 1
536 4185 1
1114 1414 1
1129 7700 1
1129 7717 1
1336 1521 1
1336 6228 1
1737 7307 1
2241 6984 1
2294 6175 1
2362 5432 1
4338 6252 1
4338 6464 1
5522 7717 1
6657 925 1
7427 8519 1
8347 1521 1
8595 2732 1
9299 5249 1
10238 267 1
10238 2987 1
10415 5833 1
11558 4580 1
11889 6613 1
12179 1365 1
13567 3535 1
14266 497 1
17124 3278 1
17124 9317 1
17616 3191 1
17855 1745 1
17979 5473 1
18215 249 1
18561 1165 1
19023 8344 1
19340 7616 1
19737 2439 1
19737 7054 1
20684 7197 1
20694 268 1
20694 4987 1
21860 6247 1
21860 7616 1
1129 902 1
1129 2743 1
1129 5507 1
1378 4219 1
1378 5576 1
1378 6090 1
1378 7187 1
2276 8124 1
2448 6344 1
2877 3305 1
2877 4097 1
3824 8133 1
4089 4246 1
5471 7777 1
5583 4027 1
7216 4355 1
7232 2637 1
7285 3752 1
10003 6011 1
10431 7932 1
10914 235 1
10914 4828 1
11085 277 1
11234 165 1
11589 6640 1
12146 7798 1
12603 4800 1
12705 6482 1
13588 2126 1
13588 5507 1
13597 1741 1
13597 1742 1
13597 3980 1
13597 8184 1
14075 6611 1
15371 3252 1
16673 8518 1
16673 8598 1
16673 8600 1
19256 665 1
19604 6414 1
19737 3256 1
19737 4444 1
19737 5486 1
19737 7606 1
19737 7607 1
19777 3287 1
20179 1180 1
21082 1686 1
21104 1943 1
21716 4169 1
659 2238 1
659 3387 1
659 6698 1
659 7017 1
694 1306 1
1245 1888 1
1752 1994 1
1782 85 1
2202 5698 1
2202 6251 1
2362 6572 1
2855 454 1
3100 3193 1
3232 4766 1
4304 1984 1
4412 7130 1
4412 8518 1
4412 8598 1
4412 8600 1
5168 6260 1
5284 5060 1
5694 2621 1
6747 2478 1
6953 5954 1
7190 5809 1
7524 5438 1
8033 7447 1
8153 293 1
9755 2710 1
10415 8105 1
10608 2249 1
10914 3933 1
11054 1629 1
11054 3447 1
11054 6097 1
11436 509 1
11436 6166 1
11436 7409 1
11436 8191 1
11643 6679 1
12654 8074 1
13243 6063 1
13597 4342 1
13597 4429 1
13597 5787 1
14620 8074 1
15670 5412 1
17177 7091 1
17665 7346 1
18843 232 1
19737 313 1
19737 7773 1
20307 5133 1
20673 282 1
21202 1254 1
21202 3794 1
21390 110 1
21390 3891 1
21948 8568 1
1378 4526 1
1517 6019 1
1668 6054 1
2748 3390 1
3091 1307 1
3091 8074 1
3247 246 1
3247 5490 1
3247 5523 1
3247 6278 1
3247 7861 1
3434 6627 1
3722 8074 1
4686 5377 1
4777 6260 1
4791 2114 1
6224 4858 1
7933 7050 1
9228 6435 1
10753 776 1
10822 2758 1
11286 6260 1
11772 6525 1
12009 906 1
12501 5162 1
14678 247 1
16561 4759 1
16561 5282 1
21932 390 1
21949 5692 1
56 7614 1
2276 1224 1
2537 4660 1
2633 860 1
2633 992 1
2633 2420 1
2877 3307 1
2976 6260 1
3161 5426 1
3161 8511 1
3372 4797 1
3372 4858 1
3372 5184 1
3372 5289 1
3372 5976 1
3372 6710 1
3372 8184 1
3826 2244 1
3826 2807 1
4387 8836 1
6685 5110 1
6685 5756 1
6685 6845 1
7043 6621 1
8646 3459 1
8816 588 1
10238 545 1
10748 8600 1
11655 6260 1
12672 2261 1
15417 4708 1
17996 7988 1
18885 3934 1
20977 9215 1
21444 7075 1
21781 6557 1
1572 1870 1
2556 7717 1
3206 7039 1
4910 2700 1
4910 3069 1
6403 7472 1
6940 6801 1
7645 5358 1
7938 5305 1
8626 268 1
8626 7355 1
8626 7465 1
8626 7556 1
8626 7872 1
8673 1651 1
9465 85 1
9465 840 1
9465 2248 1
9465 2321 1
9465 5517 1
9465 6988 1
10415 1677 1
10934 2230 1
11654 1825 1
12295 1729 1
12495 545 1
13288 1331 1
13462 5843 1
13593 3069 1
14927 3669 1
14957 4479 1
14957 4553 1
15248 2013 1
15248 5291 1
15248 5292 1
15248 5617 1
15362 2922 1
16824 6260 1
17060 7192 1
20541 6260 1
20591 6260 1
21946 5998 1
21956 7130 1
21956 8221 1
22177 130 1
22219 553 1
2009 3624 1
2642 6247 1
2642 6249 1
2642 7409 1
2642 8246 1
3624 7576 1
3826 652 1
4573 5769 1
5254 6766 1
6522 1728 1
7184 7172 1
7511 7986 1
8269 999 1
9748 818 1
12061 4491 1
12061 6552 1
12061 7446 1
12151 7075 1
14072 5750 1
14678 2162 1
16771 594 1
18159 2647 1
18379 7 1
19055 8074 1
19099 1245 1
19737 2384 1
19922 387 1
20120 595 1
20120 873 1
20120 1613 1
20120 2363 1
20120 2867 1
20120 2922 1
20120 2961 1
20120 3112 1
20120 3900 1
20198 504 1
20198 2720 1
20630 3945 1
21202 167 1
21202 688 1
21781 5143 1
292 4652 1
547 6715 1
1308 776 1
1311 4255 1
1311 4720 1
1457 6260 1
2272 6802 1
4557 7000 1
6158 4185 1
6350 2745 1
7079 6260 1
7260 5831 1
7407 6954 1
7727 6260 1
7727 8074 1
7884 49 1
7884 1521 1
7884 1966 1
7884 2352 1
7884 2543 1
7884 3705 1
8358 921 1
8538 44 1
9750 4558 1
10108 1281 1
10108 3951 1
10108 6260 1
10414 2944 1
10612 6415 1
10948 6510 1
11061 2296 1
11061 4074 1
12135 2543 1
12690 2028 1
12690 2378 1
12690 6324 1
12690 7475 1
13096 1652 1
13284 7861 1
14343 282 1
15952 2261 1
16098 836 1
18535 1833 1
18535 2050 1
18535 4219 1
18535 4405 1
19604 8395 1
19689 3340 1
19737 936 1
19737 937 1
20457 4500 1
20546 2321 1
21975 5872 1
341 6402 1
694 6365 1
694 6875 1
1106 5310 1
1106 5949 1
1742 1999 1
1742 2586 1
1742 2807 1
1742 2915 1
1742 3774 1
1742 3775 1
1742 3777 1
1742 3918 1
1742 4279 1
1742 7423 1
1742 8053 1
2362 4117 1
2448 5256 1
2448 8012 1
3161 5009 1
3576 53 1
3576 2944 1
4132 2501 1
7143 6260 1
7394 8523 1
7394 8682 1
8965 173 1
8965 1165 1
8965 1898 1
10625 8306 1
12423 8146 1
12575 8000 1
13191 55 1
13655 5052 1
14451 6260 1
15535 2781 1
16082 805 1
16082 891 1
16250 8074 1
16411 6260 1
17473 6260 1
18317 8074 1
18697 2323 1
18864 4736 1
19068 6260 1
19088 7930 1
19127 8074 1
19737 1002 1
19737 1452 1
20102 6260 1
20548 5416 1
21781 6558 1
694 916 1
1178 6260 1
1178 8145 1
1908 4580 1
2267 3773 1
3181 4483 1
3197 2149 1
3197 5133 1
3197 5903 1
3920 6260 1
4143 2006 1
4143 2288 1
4267 4138 1
4617 4930 1
5513 877 1
6958 8074 1
6981 1586 1
7393 8296 1
8209 4831 1
8307 4465 1
8307 5528 1
8307 6435 1
10119 6260 1
10612 654 1
10898 8044 1
11183 2380 1
12135 1955 1
12564 1445 1
12964 4639 1
13262 2145 1
13291 2648 1
13291 7456 1
13378 6260 1
16082 5146 1
16471 6260 1
17174 6260 1
18774 4202 1
19295 6263 1
20104 8230 1
692 7447 1
1244 166 1
1373 7958 1
2165 2560 1
3167 387 1
4649 8256 1
5316 1896 1
5366 6260 1
5862 1334 1
6147 6260 1
6473 3572 1
6473 5508 1
6473 8318 1
6747 6260 1
8595 6260 1
8776 8074 1
10400 6104 1
10400 7861 1
10686 7295 1
10966 6260 1
11016 7857 1
11061 7224 1
11558 5385 1
11634 1348 1
11864 2377 1
11864 3154 1
12270 6260 1
12386 5158 1
13032 6805 1
13259 8715 1
13564 6260 1
15261 7447 1
15412 8074 1
15450 8074 1
15495 8074 1
17855 6260 1
17927 7075 1
18056 127 1
18141 1167 1
18141 3117 1
18141 5764 1
18141 5961 1
18697 4465 1
18859 6737 1
19341 4377 1
19356 4483 1
19512 8074 1
19703 6260 1
19737 1857 1
19900 3810 1
19941 7717 1
21752 6870 1
22056 7447 1
22287 8272 1
601 44 1
1106 5980 1
1457 8074 1
1640 3208 1
1640 6599 1
1640 7008 1
2193 5972 1
2678 4345 1
3266 2319 1
3591 5046 1
3591 5829 1
3938 7567 1
4488 3222 1
4597 2154 1
5411 2755 1
6473 112 1
6520 6954 1
7941 769 1
8069 5987 1
8563 3063 1
8563 4027 1
9200 2922 1
9200 7115 1
9200 9215 1
9591 1490 1
9591 4100 1
9591 4249 1
9591 4336 1
9733 849 1
9733 851 1
10110 1644 1
10110 4037 1
10110 6322 1
10110 8090 1
11061 7989 1
11064 2100 1
11158 6344 1
11228 282 1
11278 6260 1
11338 5334 1
13710 268 1
13710 331 1
13710 2244 1
13710 2684 1
13710 7556 1
15966 1153 1
18154 2149 1
18715 4970 1
19108 4881 1
19675 6260 1
19970 2939 1
20099 7840 1
20602 6849 1
20844 8415 1
20963 7335 1
2457 921 1
5491 139 1
5491 458 1
5491 2758 1
5491 2944 1
5646 4774 1
6473 6325 1
8573 2377 1
8573 3218 1
8573 6910 1
8573 8210 1
8573 8230 1
10186 5583 1
10365 2037 1
10365 5098 1
12148 1511 1
12506 6260 1
13102 6260 1
13136 1559 1
13853 8074 1
15921 6486 1
16146 3391 1
17181 3426 1
17450 4005 1
18697 6322 1
19099 192 1
19709 295 1
19709 6203 1
21261 8306 1
313 5967 1
704 4076 1
2058 2791 1
2117 4403 1
2117 4405 1
2597 7521 1
3179 688 1
3361 5528 1
3361 7119 1
4573 1854 1
4573 1909 1
5297 2273 1
5304 6802 1
6154 6011 1
6528 5095 1
7385 7604 1
7616 7447 1
9294 93 1
10531 5604 1
12904 5604 1
12904 5607 1
14957 1987 1
14957 7131 1
15596 1616 1
16435 2268 1
17551 853 1
18595 7399 1
18595 7400 1
19737 3167 1
22115 1170 1
22115 3914 1
1069 8074 1
1611 8658 1
1682 7397 1
1706 1854 1
1706 5694 1
2209 8074 1
3882 6975 1
5505 3321 1
6940 2107 1
7398 545 1
8108 1601 1
8246 6435 1
9054 6260 1
10948 1840 1
11354 7504 1
11442 8658 1
14969 2374 1
14969 4175 1
15596 2484 1
16098 5503 1
16435 595 1
16786 553 1
16786 5226 1
17078 3488 1
17078 7040 1
17128 291 1
17761 8658 1
18249 2781 1
18249 2793 1
18249 2920 1
18249 4619 1
18249 6743 1
18249 9824 1
19071 6260 1
19549 1623 1
19549 5992 1
19737 615 1
19737 3572 1
19737 6542 1
19737 7040 1
19826 545 1
20694 3625 1
22180 2215 1
22313 2193 1
22313 6192 1
22313 7249 1
282 1623 1
282 6260 1
1413 8074 1
2306 3625 1
2841 2987 1
3045 3703 1
3614 7808 1
3845 2068 1
3872 6727 1
4019 1623 1
4870 6258 1
5046 7842 1
5554 8074 1
5646 51 1
5664 8903 1
5752 7675 1
6240 6435 1
6473 8722 1
6606 6727 1
6640 1756 1
6640 3950 1
6640 5658 1
7260 6993 1
8180 6671 1
10498 8256 1
10658 178 1
10658 2936 1
10658 7306 1
11583 1205 1
11583 7911 1
11900 8658 1
13734 8074 1
14467 4054 1
15716 8074 1
16771 6435 1
17159 173 1
17219 870 1
17262 6433 1
17405 6260 1
17417 1623 1
17760 4559 1
18191 7172 1
18420 8074 1
18612 6260 1
18612 7911 1
18916 2511 1
18916 5944 1
18943 6157 1
19068 7911 1
19486 8615 1
19486 8621 1
19737 314 1
19737 1114 1
19836 5438 1
19836 7554 1
20598 6260 1
20598 7916 1
21218 4548 1
22098 2630 1
22098 2797 1
22098 6733 1
196 8658 1
291 6795 1
554 8658 1
588 1623 1
1313 8345 1
1444 2435 1
1444 5143 1
1444 5684 1
1444 5791 1
1444 5794 1
1444 8625 1
2165 141 1
2362 1357 1
3952 7976 1
4693 6899 1
4994 4043 1
4994 4051 1
5002 8658 1
6213 3482 1
7175 2923 1
7731 1033 1
7742 7270 1
9416 4883 1
10708 701 1
11228 837 1
11361 6260 1
11591 1623 1
11591 8658 1
12732 6435 1
13246 3075 1
13259 7130 1
15465 7916 1
15592 7916 1
16098 6325 1
16281 742 1
16281 3370 1
16471 7131 1
18154 6260 1
18775 1474 1
18976 1623 1
19342 8658 1
19354 3984 1
19449 7958 1
19923 408 1
19923 844 1
19923 3183 1
19923 3390 1
19923 6727 1
19923 7097 1
20400 2124 1
20400 5126 1
20400 6355 1
20400 6929 1
20918 7447 1
21090 3804 1
21411 6260 1
22098 4306 1
22098 4505 1
22098 8089 1
491 1234 1
549 4786 1
1435 5488 1
1465 8658 1
2447 5715 1
6056 7861 1
6981 6435 1
7432 6260 1
10123 3072 1
11839 1690 1
13724 7294 1
17078 193 1
18369 7911 1
18578 6117 1
21266 7534 1
21266 7848 1
687 5790 1
716 1577 1
716 2599 1
1036 2493 1
1509 7993 1
2362 1899 1
2385 7294 1
2841 268 1
3103 4799 1
3242 5199 1
3783 3312 1
4134 8622 1
4388 3369 1
4388 5054 1
4388 5431 1
4388 6858 1
5064 6175 1
5708 5769 1
6376 64 1
6376 907 1
7398 3381 1
7448 7294 1
7876 4773 1
8360 820 1
8879 1776 1
8940 7919 1
9294 6131 1
9294 7307 1
10410 7600 1
10549 2792 1
10892 2949 1
10892 8086 1
11064 198 1
11228 2171 1
11509 2268 1
12881 4389 1
13126 346 1
13259 8078 1
13634 4842 1
13939 2037 1
13939 5098 1
14093 6473 1
14093 6488 1
15222 784 1
15222 2400 1
15738 7911 1
16249 7916 1
16697 595 1
16697 945 1
16910 7075 1
17229 1422 1
17830 7911 1
18493 5208 1
18493 8130 1
19466 800 1
19941 1454 1
19941 1569 1
20761 1866 1
20761 5774 1
20761 7521 1
229 7351 1
1316 6260 1
4125 5791 1
7168 7786 1
7654 2771 1
8153 8145 1
10052 1623 1
10183 6237 1
10415 6973 1
10708 1846 1
11531 101 1
11531 102 1
11531 1537 1
13032 6260 1
14289 2121 1
14800 1025 1
16036 6677 1
17616 7911 1
18097 818 1
18885 6260 1
19531 3789 1
20042 6487 1
20042 7482 1
20165 4861 1
21639 5060 1
3197 4378 1
3197 5503 1
4597 773 1
4597 2212 1
4597 6498 1
4597 7766 1
6508 235 1
6717 7911 1
6764 6927 1
7926 4029 1
8627 7911 1
10238 667 1
10238 6521 1
10630 2126 1
10632 5799 1
10673 928 1
13570 8658 1
13656 4316 1
14451 7294 1
14531 2183 1
14860 6215 1
16771 8309 1
16771 8311 1
17811 7911 1
18378 5842 1
170 5656 1
694 331 1
1030 3324 1
2841 509 1
2841 516 1
2841 1110 1
3045 9401 1
4277 2595 1
5029 7916 1
5767 1921 1
6004 241 1
7451 1633 1
7451 3824 1
7685 8621 1
7914 1963 1
8082 6435 1
8266 3878 1
8278 3 1
8616 3178 1
8984 902 1
9704 4460 1
10196 8658 1
10460 748 1
10460 1623 1
10572 5676 1
10575 5077 1
10575 6919 1
10578 5197 1
10578 6001 1
10769 3722 1
11228 8145 1
11719 8145 1
11924 268 1
11924 8528 1
12492 8658 1
12497 6503 1
12683 7162 1
13889 8658 1
14285 1623 1
14787 3420 1
14938 8658 1
15120 6897 1
15667 7032 1
15726 4779 1
16418 1647 1
16418 1719 1
16418 4297 1
16492 4890 1
16578 2937 1
17128 1627 1
18027 7294 1
18403 1989 1
18403 6223 1
18721 4599 1
18804 2112 1
18963 4944 1
19414 8534 1
19737 5198 1
19906 6260 1
20365 7408 1
20365 8245 1
20601 5519 1
20936 1994 1
20969 999 1
21936 6789 1
21936 7298 1
22138 6575 1
1682 5289 1
2971 1623 1
3290 6011 1
3290 6553 1
3472 5278 1
4118 5677 1
4226 7668 1
4969 6697 1
4994 209 1
5067 1623 1
5505 811 1
5767 6996 1
5984 2009 1
6147 7912 1
6626 686 1
7188 3932 1
7838 1307 1
8111 196 1
8337 8038 1
8344 13 1
8353 6435 1
8563 916 1
8563 1332 1
9689 3971 1
9816 4491 1
9816 4886 1
9816 6776 1
11001 7294 1
11945 4712 1
12833 729 1
12833 4288 1
12916 2238 1
13897 1215 1
13912 2054 1
13912 2311 1
13912 6260 1
14217 7912 1
14594 3789 1
15186 7294 1
15450 7294 1
16098 6055 1
16098 8019 1
16492 3183 1
16492 5533 1
16603 1869 1
16603 2204 1
16603 7355 1
17128 5750 1
17616 5394 1
19129 2365 1
19737 6876 1
19826 7684 1
19922 6355 1
20789 8615 1
1017 2375 1
3296 2420 1
3614 1865 1
3614 1877 1
3614 2261 1
3614 2684 1
3614 2699 1
3614 3170 1
3614 3559 1
3614 3605 1
3614 3834 1
3614 4891 1
3614 5669 1
3614 6067 1
3614 6068 1
3614 6903 1
3614 7117 1
3614 8355 1
5347 4367 1
5505 2399 1
6385 6727 1
7216 2261 1
7216 2879 1
7246 6260 1
7799 4045 1
8635 7294 1
9693 6568 1
9702 3370 1
12218 2278 1
12218 2935 1
13437 5246 1
14201 1290 1
14840 7916 1
15351 100 1
15591 9217 1
18054 4524 1
18647 8189 1
18861 6260 1
19682 4647 1
20035 1243 1
20402 685 1
22141 3688 1
22141 6472 1
22141 6640 1
22141 8061 1
74 8380 1
194 6260 1
273 3629 1
312 7912 1
1884 95 1
5675 2140 1
6501 8658 1
6818 5133 1
9851 2325 1
9981 8151 1
10505 8469 1
11158 1851 1
11657 44 1
11719 3390 1
11742 3312 1
12205 114 1
12677 888 1
12677 5502 1
12833 4286 1
13079 6611 1
13897 8658 1
15013 7070 1
15400 5920 1
15892 860 1
16098 4467 1
16098 5200 1
16602 5992 1
16964 3031 1
17124 458 1
18056 1258 1
18885 7294 1
19064 3875 1
19197 8403 1
20177 8658 1
20365 6371 1
22161 6260 1
22273 5060 1
549 1490 1
974 5321 1
2545 2987 1
3462 2274 1
3479 2061 1
5354 6874 1
5708 1670 1
5708 7083 1
6104 6124 1
7356 5906 1
10037 7447 1
10224 2858 1
10322 7453 1
11881 6646 1
13049 1232 1
14654 2736 1
15013 2149 1
15283 2684 1
15345 2810 1
16360 1750 1
16838 6947 1
16838 7515 1
16838 7777 1
18416 7911 1
18945 2912 1
19004 2119 1
19260 6906 1
19692 861 1
19692 6294 1
19895 6344 1
19895 6435 1
21173 1623 1
22023 3843 1
22098 1121 1
974 1254 1
974 3652 1
974 5150 1
974 6269 1
974 7270 1
974 7271 1
984 2722 1
984 4867 1
984 7461 1
2828 7911 1
4054 6458 1
4054 6486 1
4054 7908 1
5574 7130 1
6093 3734 1
6342 3886 1
6705 6568 1
7884 4540 1
7884 7643 1
7893 11259 1
8789 5522 1
8789 5528 1
8789 5579 1
8789 6802 1
10149 7294 1
12176 2914 1
13337 1065 1
14174 32 1
14174 4633 1
14174 7597 1
15013 5741 1
15027 5096 1
15109 1750 1
16099 105 1
16373 7916 1
17962 7447 1
18891 2648 1
18891 6192 1
19175 5179 1
19920 572 1
19920 5741 1
20120 832 1
20642 7912 1
21948 8640 1
21948 8641 1
59 199 1
59 5384 1
1056 4679 1
1309 3203 1
1391 5168 1
1391 6320 1
2709 6435 1
2738 1623 1
3570 1938 1
3570 7115 1
4409 7738 1
5841 1943 1
8164 2076 1
8164 4460 1
8293 1689 1
8293 7973 1
9201 8074 1
9258 4003 1
10058 7250 1
10183 1278 1
12781 7794 1
12985 460 1
14174 501 1
14174 687 1
14174 732 1
14174 3273 1
14257 6375 1
14312 4632 1
16041 149 1
17397 2509 1
17905 8150 1
18774 357 1
19216 3415 1
19953 3339 1
21061 7376 1
641 5040 1
2165 4405 1
3611 112 1
3614 5200 1
3614 6801 1
3614 6978 1
5752 7911 1
5752 8658 1
6049 1880 1
6049 5646 1
6049 5921 1
6049 7130 1
6049 8599 1
6049 8600 1
6049 8636 1
6049 8705 1
6049 8707 1
6456 5055 1
7628 4668 1
8664 7912 1
9662 2955 1
10238 3057 1
10238 7146 1
10509 8478 1
10509 8480 1
10509 8481 1
10509 8483 1
10509 8491 1
10509 8494 1
10531 5605 1
10775 3736 1
10775 6410 1
11264 8074 1
11682 5992 1
13307 647 1
13419 1623 1
14174 2915 1
14174 5425 1
14415 7004 1
15802 6435 1
16278 5192 1
16435 4624 1
